2026-01-22T11:16:00.000Z,19.71
2026-01-22T11:17:00.000Z,20.84
2026-01-22T11:18:00.000Z,20.21
2026-01-22T11:19:00.000Z,20.32
2026-01-22T11:20:00.000Z,20.81
2026-01-22T11:21:00.000Z,19.76
2026-01-22T11:22:00.000Z,20.56
2026-01-22T11:23:00.000Z,20.52
2026-01-22T11:24:00.000Z,19.84
2026-01-22T11:25:00.000Z,20.47
2026-01-22T11:26:00.000Z,20.83
2026-01-22T11:27:00.000Z,19.81
2026-01-22T11:28:00.000Z,20.14
2026-01-22T11:29:00.000Z,19.90
2026-01-22T11:30:00.000Z,19.90
2026-01-22T11:31:00.000Z,20.72
2026-01-22T11:32:00.000Z,20.27
2026-01-22T11:33:00.000Z,20.03
2026-01-22T11:34:00.000Z,20.12
2026-01-22T11:35:00.000Z,20.08
2026-01-22T11:36:00.000Z,20.75
2026-01-22T11:37:00.000Z,20.18
2026-01-22T11:38:00.000Z,20.15
2026-01-22T11:39:00.000Z,20.39
2026-01-22T11:40:00.000Z,19.91
2026-01-22T11:41:00.000Z,19.88
2026-01-22T11:42:00.000Z,19.92
2026-01-22T11:43:00.000Z,20.15
2026-01-22T11:44:00.000Z,20.01
2026-01-22T11:45:00.000Z,19.91
2026-01-22T11:46:00.000Z,19.98
2026-01-22T11:47:00.000Z,20.21
2026-01-22T11:48:00.000Z,19.97
2026-01-22T11:49:00.000Z,20.98
2026-01-22T11:50:00.000Z,20.72
2026-01-22T11:51:00.000Z,20.81
2026-01-22T11:52:00.000Z,20.42
2026-01-22T11:53:00.000Z,20.49
2026-01-22T11:54:00.000Z,21.03
2026-01-22T11:55:00.000Z,20.31
2026-01-22T11:56:00.000Z,21.01
2026-01-22T11:57:00.000Z,20.01
2026-01-22T11:58:00.000Z,21.10
2026-01-22T11:59:00.000Z,21.03
2026-01-22T12:00:00.000Z,20.83
2026-01-22T12:01:00.000Z,20.42
2026-01-22T12:02:00.000Z,19.99
2026-01-22T12:03:00.000Z,20.85
2026-01-22T12:04:00.000Z,20.75
2026-01-22T12:05:00.000Z,20.21
2026-01-22T12:06:00.000Z,20.70
2026-01-22T12:07:00.000Z,20.88
2026-01-22T12:08:00.000Z,21.20
2026-01-22T12:09:00.000Z,20.94
2026-01-22T12:10:00.000Z,20.70
2026-01-22T12:11:00.000Z,20.23
2026-01-22T12:12:00.000Z,20.31
2026-01-22T12:13:00.000Z,20.84
2026-01-22T12:14:00.000Z,21.24
2026-01-22T12:15:00.000Z,20.45
2026-01-22T12:16:00.000Z,20.91
2026-01-22T12:17:00.000Z,20.62
2026-01-22T12:18:00.000Z,20.82
2026-01-22T12:19:00.000Z,20.51
2026-01-22T12:20:00.000Z,21.05
2026-01-22T12:21:00.000Z,20.18
2026-01-22T12:22:00.000Z,20.37
2026-01-22T12:23:00.000Z,20.32
2026-01-22T12:24:00.000Z,21.07
2026-01-22T12:25:00.000Z,20.38
2026-01-22T12:26:00.000Z,21.08
2026-01-22T12:27:00.000Z,20.23
2026-01-22T12:28:00.000Z,20.16
2026-01-22T12:29:00.000Z,20.63
2026-01-22T12:30:00.000Z,20.63
2026-01-22T12:31:00.000Z,21.16
2026-01-22T12:32:00.000Z,20.35
2026-01-22T12:33:00.000Z,20.53
2026-01-22T12:34:00.000Z,20.29
2026-01-22T12:35:00.000Z,20.43
2026-01-22T12:36:00.000Z,20.31
2026-01-22T12:37:00.000Z,21.09
2026-01-22T12:38:00.000Z,20.27
2026-01-22T12:39:00.000Z,20.55
2026-01-22T12:40:00.000Z,20.92
2026-01-22T12:41:00.000Z,20.62
2026-01-22T12:42:00.000Z,21.36
2026-01-22T12:43:00.000Z,20.43
2026-01-22T12:44:00.000Z,20.97
2026-01-22T12:45:00.000Z,20.61
2026-01-22T12:46:00.000Z,20.26
2026-01-22T12:47:00.000Z,20.25
2026-01-22T12:48:00.000Z,20.43
2026-01-22T12:49:00.000Z,20.70
2026-01-22T12:50:00.000Z,20.86
2026-01-22T12:51:00.000Z,21.32
2026-01-22T12:52:00.000Z,20.57
2026-01-22T12:53:00.000Z,21.20
2026-01-22T12:54:00.000Z,21.45
2026-01-22T12:55:00.000Z,21.23
2026-01-22T12:56:00.000Z,21.30
2026-01-22T12:57:00.000Z,21.50
2026-01-22T12:58:00.000Z,21.48
2026-01-22T12:59:00.000Z,20.82
2026-01-22T13:00:00.000Z,20.62
2026-01-22T13:01:00.000Z,21.48
2026-01-22T13:02:00.000Z,20.38
2026-01-22T13:03:00.000Z,20.48
2026-01-22T13:04:00.000Z,20.70
2026-01-22T13:05:00.000Z,21.08
2026-01-22T13:06:00.000Z,20.95
2026-01-22T13:07:00.000Z,20.69
2026-01-22T13:08:00.000Z,21.17
2026-01-22T13:09:00.000Z,20.82
2026-01-22T13:10:00.000Z,20.99
2026-01-22T13:11:00.000Z,20.52
2026-01-22T13:12:00.000Z,21.48
2026-01-22T13:13:00.000Z,20.99
2026-01-22T13:14:00.000Z,20.92
2026-01-22T13:15:00.000Z,21.29
2026-01-22T13:16:00.000Z,21.46
2026-01-22T13:17:00.000Z,21.34
2026-01-22T13:18:00.000Z,20.62
2026-01-22T13:19:00.000Z,21.49
2026-01-22T13:20:00.000Z,20.60
2026-01-22T13:21:00.000Z,20.92
2026-01-22T13:22:00.000Z,21.54
2026-01-22T13:23:00.000Z,21.21
2026-01-22T13:24:00.000Z,21.33
2026-01-22T13:25:00.000Z,21.62
2026-01-22T13:26:00.000Z,21.27
2026-01-22T13:27:00.000Z,20.54
2026-01-22T13:28:00.000Z,20.60
2026-01-22T13:29:00.000Z,21.64
2026-01-22T13:30:00.000Z,20.84
2026-01-22T13:31:00.000Z,21.00
2026-01-22T13:32:00.000Z,20.53
2026-01-22T13:33:00.000Z,20.97
2026-01-22T13:34:00.000Z,21.63
2026-01-22T13:35:00.000Z,20.83
2026-01-22T13:36:00.000Z,20.86
2026-01-22T13:37:00.000Z,21.53
2026-01-22T13:38:00.000Z,20.67
2026-01-22T13:39:00.000Z,21.59
2026-01-22T13:40:00.000Z,21.24
2026-01-22T13:41:00.000Z,21.60
2026-01-22T13:42:00.000Z,21.41
2026-01-22T13:43:00.000Z,21.27
2026-01-22T13:44:00.000Z,21.02
2026-01-22T13:45:00.000Z,20.63
2026-01-22T13:46:00.000Z,21.37
2026-01-22T13:47:00.000Z,20.71
2026-01-22T13:48:00.000Z,21.22
2026-01-22T13:49:00.000Z,21.30
2026-01-22T13:50:00.000Z,20.83
2026-01-22T13:51:00.000Z,21.24
2026-01-22T13:52:00.000Z,20.90
2026-01-22T13:53:00.000Z,21.46
2026-01-22T13:54:00.000Z,21.66
2026-01-22T13:55:00.000Z,21.78
2026-01-22T13:56:00.000Z,21.76
2026-01-22T13:57:00.000Z,21.76
2026-01-22T13:58:00.000Z,21.60
2026-01-22T13:59:00.000Z,21.37
2026-01-22T14:00:00.000Z,21.38
2026-01-22T14:01:00.000Z,21.49
2026-01-22T14:02:00.000Z,20.87
2026-01-22T14:03:00.000Z,21.04
2026-01-22T14:04:00.000Z,21.04
2026-01-22T14:05:00.000Z,20.82
2026-01-22T14:06:00.000Z,20.97
2026-01-22T14:07:00.000Z,21.16
2026-01-22T14:08:00.000Z,21.45
2026-01-22T14:09:00.000Z,21.34
2026-01-22T14:10:00.000Z,20.69
2026-01-22T14:11:00.000Z,21.42
2026-01-22T14:12:00.000Z,21.61
2026-01-22T14:13:00.000Z,21.34
2026-01-22T14:14:00.000Z,21.46
2026-01-22T14:15:00.000Z,20.80
2026-01-22T14:16:00.000Z,21.01
2026-01-22T14:17:00.000Z,21.80
2026-01-22T14:18:00.000Z,21.76
2026-01-22T14:19:00.000Z,20.82
2026-01-22T14:20:00.000Z,21.84
2026-01-22T14:21:00.000Z,21.05
2026-01-22T14:22:00.000Z,21.65
2026-01-22T14:23:00.000Z,21.76
2026-01-22T14:24:00.000Z,21.37
2026-01-22T14:25:00.000Z,21.51
2026-01-22T14:26:00.000Z,21.53
2026-01-22T14:27:00.000Z,21.89
2026-01-22T14:28:00.000Z,21.91
2026-01-22T14:29:00.000Z,21.12
2026-01-22T14:30:00.000Z,21.62
2026-01-22T14:31:00.000Z,21.79
2026-01-22T14:32:00.000Z,21.37
2026-01-22T14:33:00.000Z,21.18
2026-01-22T14:34:00.000Z,21.76
2026-01-22T14:35:00.000Z,21.83
2026-01-22T14:36:00.000Z,21.69
2026-01-22T14:37:00.000Z,21.18
2026-01-22T14:38:00.000Z,21.64
2026-01-22T14:39:00.000Z,21.16
2026-01-22T14:40:00.000Z,21.14
2026-01-22T14:41:00.000Z,21.10
2026-01-22T14:42:00.000Z,20.82
2026-01-22T14:43:00.000Z,21.77
2026-01-22T14:44:00.000Z,21.63
2026-01-22T14:45:00.000Z,21.18
2026-01-22T14:46:00.000Z,20.98
2026-01-22T14:47:00.000Z,21.62
2026-01-22T14:48:00.000Z,21.42
2026-01-22T14:49:00.000Z,21.24
2026-01-22T14:50:00.000Z,21.07
2026-01-22T14:51:00.000Z,21.28
2026-01-22T14:52:00.000Z,21.29
2026-01-22T14:53:00.000Z,21.92
2026-01-22T14:54:00.000Z,21.96
2026-01-22T14:55:00.000Z,20.85
2026-01-22T14:56:00.000Z,21.70
2026-01-22T14:57:00.000Z,21.08
2026-01-22T14:58:00.000Z,21.30
2026-01-22T14:59:00.000Z,20.89
2026-01-22T15:00:00.000Z,21.64
2026-01-22T15:01:00.000Z,21.50
2026-01-22T15:02:00.000Z,21.77
2026-01-22T15:03:00.000Z,22.00
2026-01-22T15:04:00.000Z,21.00
2026-01-22T15:05:00.000Z,21.29
2026-01-22T15:06:00.000Z,21.28
2026-01-22T15:07:00.000Z,21.95
2026-01-22T15:08:00.000Z,21.83
2026-01-22T15:09:00.000Z,20.88
2026-01-22T15:10:00.000Z,21.67
2026-01-22T15:11:00.000Z,21.92
2026-01-22T15:12:00.000Z,20.97
2026-01-22T15:13:00.000Z,22.00
2026-01-22T15:14:00.000Z,21.07
2026-01-22T15:15:00.000Z,21.00
2026-01-22T15:16:00.000Z,21.72
2026-01-22T15:17:00.000Z,21.62
2026-01-22T15:18:00.000Z,21.40
2026-01-22T15:19:00.000Z,21.99
2026-01-22T15:20:00.000Z,20.99
2026-01-22T15:21:00.000Z,21.00
2026-01-22T15:22:00.000Z,21.22
2026-01-22T15:23:00.000Z,20.99
2026-01-22T15:24:00.000Z,21.86
2026-01-22T15:25:00.000Z,21.28
2026-01-22T15:26:00.000Z,21.77
2026-01-22T15:27:00.000Z,21.49
2026-01-22T15:28:00.000Z,21.81
2026-01-22T15:29:00.000Z,21.63
2026-01-22T15:30:00.000Z,20.98
2026-01-22T15:31:00.000Z,21.82
2026-01-22T15:32:00.000Z,21.29
2026-01-22T15:33:00.000Z,21.99
2026-01-22T15:34:00.000Z,21.30
2026-01-22T15:35:00.000Z,21.33
2026-01-22T15:36:00.000Z,21.88
2026-01-22T15:37:00.000Z,20.98
2026-01-22T15:38:00.000Z,21.16
2026-01-22T15:39:00.000Z,21.62
2026-01-22T15:40:00.000Z,21.19
2026-01-22T15:41:00.000Z,21.19
2026-01-22T15:42:00.000Z,21.90
2026-01-22T15:43:00.000Z,21.31
2026-01-22T15:44:00.000Z,21.40
2026-01-22T15:45:00.000Z,22.00
2026-01-22T15:46:00.000Z,21.17
2026-01-22T15:47:00.000Z,21.11
2026-01-22T15:48:00.000Z,21.22
2026-01-22T15:49:00.000Z,21.42
2026-01-22T15:50:00.000Z,21.27
2026-01-22T15:51:00.000Z,21.06
2026-01-22T15:52:00.000Z,21.38
2026-01-22T15:53:00.000Z,21.07
2026-01-22T15:54:00.000Z,21.42
2026-01-22T15:55:00.000Z,21.43
2026-01-22T15:56:00.000Z,21.01
2026-01-22T15:57:00.000Z,22.00
2026-01-22T15:58:00.000Z,22.00
2026-01-22T15:59:00.000Z,22.00
2026-01-22T16:00:00.000Z,21.24
2026-01-22T16:01:00.000Z,21.79
2026-01-22T16:02:00.000Z,21.09
2026-01-22T16:03:00.000Z,22.00
2026-01-22T16:04:00.000Z,21.31
2026-01-22T16:05:00.000Z,21.43
2026-01-22T16:06:00.000Z,21.92
2026-01-22T16:07:00.000Z,21.02
2026-01-22T16:08:00.000Z,21.40
2026-01-22T16:09:00.000Z,21.17
2026-01-22T16:10:00.000Z,21.40
2026-01-22T16:11:00.000Z,21.31
2026-01-22T16:12:00.000Z,22.00
2026-01-22T16:13:00.000Z,21.31
2026-01-22T16:14:00.000Z,22.00
2026-01-22T16:15:00.000Z,21.31
2026-01-22T16:16:00.000Z,21.79
2026-01-22T16:17:00.000Z,22.00
2026-01-22T16:18:00.000Z,21.27
2026-01-22T16:19:00.000Z,21.58
2026-01-22T16:20:00.000Z,22.00
2026-01-22T16:21:00.000Z,21.68
2026-01-22T16:22:00.000Z,22.00
2026-01-22T16:23:00.000Z,21.08
2026-01-22T16:24:00.000Z,21.55
2026-01-22T16:25:00.000Z,21.87
2026-01-22T16:26:00.000Z,21.08
2026-01-22T16:27:00.000Z,21.71
2026-01-22T16:28:00.000Z,21.64
2026-01-22T16:29:00.000Z,21.88
2026-01-22T16:30:00.000Z,21.85
2026-01-22T16:31:00.000Z,22.00
2026-01-22T16:32:00.000Z,21.96
2026-01-22T16:33:00.000Z,22.00
2026-01-22T16:34:00.000Z,21.21
2026-01-22T16:35:00.000Z,21.25
2026-01-22T16:36:00.000Z,22.00
2026-01-22T16:37:00.000Z,21.14
2026-01-22T16:38:00.000Z,21.32
2026-01-22T16:39:00.000Z,21.06
2026-01-22T16:40:00.000Z,21.06
2026-01-22T16:41:00.000Z,21.61
2026-01-22T16:42:00.000Z,21.77
2026-01-22T16:43:00.000Z,21.42
2026-01-22T16:44:00.000Z,21.23
2026-01-22T16:45:00.000Z,21.54
2026-01-22T16:46:00.000Z,21.61
2026-01-22T16:47:00.000Z,21.11
2026-01-22T16:48:00.000Z,21.15
2026-01-22T16:49:00.000Z,21.19
2026-01-22T16:50:00.000Z,21.38
2026-01-22T16:51:00.000Z,21.35
2026-01-22T16:52:00.000Z,21.68
2026-01-22T16:53:00.000Z,21.31
2026-01-22T16:54:00.000Z,21.25
2026-01-22T16:55:00.000Z,21.68
2026-01-22T16:56:00.000Z,21.72
2026-01-22T16:57:00.000Z,21.57
2026-01-22T16:58:00.000Z,21.20
2026-01-22T16:59:00.000Z,21.76
2026-01-22T17:00:00.000Z,21.32
2026-01-22T17:01:00.000Z,21.06
2026-01-22T17:02:00.000Z,21.07
2026-01-22T17:03:00.000Z,21.29
2026-01-22T17:04:00.000Z,21.69
2026-01-22T17:05:00.000Z,21.13
2026-01-22T17:06:00.000Z,21.44
2026-01-22T17:07:00.000Z,21.88
2026-01-22T17:08:00.000Z,21.15
2026-01-22T17:09:00.000Z,21.95
2026-01-22T17:10:00.000Z,21.20
2026-01-22T17:11:00.000Z,21.96
2026-01-22T17:12:00.000Z,21.76
2026-01-22T17:13:00.000Z,22.00
2026-01-22T17:14:00.000Z,22.00
2026-01-22T17:15:00.000Z,21.51
2026-01-22T17:16:00.000Z,21.56
2026-01-22T17:17:00.000Z,21.19
2026-01-22T17:18:00.000Z,21.50
2026-01-22T17:19:00.000Z,21.95
2026-01-22T17:20:00.000Z,21.01
2026-01-22T17:21:00.000Z,21.64
2026-01-22T17:22:00.000Z,21.92
2026-01-22T17:23:00.000Z,21.85
2026-01-22T17:24:00.000Z,21.98
2026-01-22T17:25:00.000Z,21.05
2026-01-22T17:26:00.000Z,21.48
2026-01-22T17:27:00.000Z,22.00
2026-01-22T17:28:00.000Z,21.54
2026-01-22T17:29:00.000Z,21.06
2026-01-22T17:30:00.000Z,21.19
2026-01-22T17:31:00.000Z,21.88
2026-01-22T17:32:00.000Z,21.31
2026-01-22T17:33:00.000Z,21.05
2026-01-22T17:34:00.000Z,21.08
2026-01-22T17:35:00.000Z,21.62
2026-01-22T17:36:00.000Z,21.45
2026-01-22T17:37:00.000Z,21.09
2026-01-22T17:38:00.000Z,21.93
2026-01-22T17:39:00.000Z,21.34
2026-01-22T17:40:00.000Z,22.00
2026-01-22T17:41:00.000Z,21.29
2026-01-22T17:42:00.000Z,21.28
2026-01-22T17:43:00.000Z,21.06
2026-01-22T17:44:00.000Z,21.58
2026-01-22T17:45:00.000Z,20.95
2026-01-22T17:46:00.000Z,21.50
2026-01-22T17:47:00.000Z,21.70
2026-01-22T17:48:00.000Z,21.41
2026-01-22T17:49:00.000Z,21.24
2026-01-22T17:50:00.000Z,21.29
2026-01-22T17:51:00.000Z,20.97
2026-01-22T17:52:00.000Z,21.78
2026-01-22T17:53:00.000Z,21.97
2026-01-22T17:54:00.000Z,21.58
2026-01-22T17:55:00.000Z,21.98
2026-01-22T17:56:00.000Z,21.69
2026-01-22T17:57:00.000Z,21.37
2026-01-22T17:58:00.000Z,21.32
2026-01-22T17:59:00.000Z,21.39
2026-01-22T18:00:00.000Z,21.24
2026-01-22T18:01:00.000Z,21.97
2026-01-22T18:02:00.000Z,20.90
2026-01-22T18:03:00.000Z,21.81
2026-01-22T18:04:00.000Z,20.95
2026-01-22T18:05:00.000Z,21.87
2026-01-22T18:06:00.000Z,21.90
2026-01-22T18:07:00.000Z,21.60
2026-01-22T18:08:00.000Z,21.31
2026-01-22T18:09:00.000Z,21.58
2026-01-22T18:10:00.000Z,21.17
2026-01-22T18:11:00.000Z,21.30
2026-01-22T18:12:00.000Z,21.91
2026-01-22T18:13:00.000Z,21.03
2026-01-22T18:14:00.000Z,21.06
2026-01-22T18:15:00.000Z,22.00
2026-01-22T18:16:00.000Z,21.21
2026-01-22T18:17:00.000Z,21.32
2026-01-22T18:18:00.000Z,22.00
2026-01-22T18:19:00.000Z,20.87
2026-01-22T18:20:00.000Z,21.36
2026-01-22T18:21:00.000Z,21.62
2026-01-22T18:22:00.000Z,20.86
2026-01-22T18:23:00.000Z,21.94
2026-01-22T18:24:00.000Z,21.13
2026-01-22T18:25:00.000Z,21.23
2026-01-22T18:26:00.000Z,21.34
2026-01-22T18:27:00.000Z,21.72
2026-01-22T18:28:00.000Z,21.44
2026-01-22T18:29:00.000Z,21.36
2026-01-22T18:30:00.000Z,21.12
2026-01-22T18:31:00.000Z,21.32
2026-01-22T18:32:00.000Z,21.86
2026-01-22T18:33:00.000Z,21.26
2026-01-22T18:34:00.000Z,21.70
2026-01-22T18:35:00.000Z,21.15
2026-01-22T18:36:00.000Z,21.84
2026-01-22T18:37:00.000Z,21.98
2026-01-22T18:38:00.000Z,21.41
2026-01-22T18:39:00.000Z,21.03
2026-01-22T18:40:00.000Z,21.79
2026-01-22T18:41:00.000Z,21.43
2026-01-22T18:42:00.000Z,20.83
2026-01-22T18:43:00.000Z,20.79
2026-01-22T18:44:00.000Z,20.82
2026-01-22T18:45:00.000Z,21.06
2026-01-22T18:46:00.000Z,21.06
2026-01-22T18:47:00.000Z,21.78
2026-01-22T18:48:00.000Z,21.45
2026-01-22T18:49:00.000Z,21.51
2026-01-22T18:50:00.000Z,21.03
2026-01-22T18:51:00.000Z,21.88
2026-01-22T18:52:00.000Z,21.11
2026-01-22T18:53:00.000Z,21.67
2026-01-22T18:54:00.000Z,21.88
2026-01-22T18:55:00.000Z,21.74
2026-01-22T18:56:00.000Z,21.45
2026-01-22T18:57:00.000Z,21.54
2026-01-22T18:58:00.000Z,20.86
2026-01-22T18:59:00.000Z,21.82
2026-01-22T19:00:00.000Z,21.43
2026-01-22T19:01:00.000Z,21.13
2026-01-22T19:02:00.000Z,21.11
2026-01-22T19:03:00.000Z,21.78
2026-01-22T19:04:00.000Z,21.47
2026-01-22T19:05:00.000Z,21.33
2026-01-22T19:06:00.000Z,20.91
2026-01-22T19:07:00.000Z,21.04
2026-01-22T19:08:00.000Z,21.86
2026-01-22T19:09:00.000Z,21.15
2026-01-22T19:10:00.000Z,20.96
2026-01-22T19:11:00.000Z,21.13
2026-01-22T19:12:00.000Z,21.61
2026-01-22T19:13:00.000Z,21.16
2026-01-22T19:14:00.000Z,21.11
2026-01-22T19:15:00.000Z,21.10
2026-01-22T19:16:00.000Z,21.77
2026-01-22T19:17:00.000Z,20.97
2026-01-22T19:18:00.000Z,20.86
2026-01-22T19:19:00.000Z,20.83
2026-01-22T19:20:00.000Z,21.81
2026-01-22T19:21:00.000Z,20.71
2026-01-22T19:22:00.000Z,21.21
2026-01-22T19:23:00.000Z,21.43
2026-01-22T19:24:00.000Z,20.88
2026-01-22T19:25:00.000Z,21.76
2026-01-22T19:26:00.000Z,20.63
2026-01-22T19:27:00.000Z,21.59
2026-01-22T19:28:00.000Z,20.65
2026-01-22T19:29:00.000Z,21.46
2026-01-22T19:30:00.000Z,21.29
2026-01-22T19:31:00.000Z,21.59
2026-01-22T19:32:00.000Z,21.45
2026-01-22T19:33:00.000Z,21.46
2026-01-22T19:34:00.000Z,21.58
2026-01-22T19:35:00.000Z,20.59
2026-01-22T19:36:00.000Z,21.39
2026-01-22T19:37:00.000Z,20.84
2026-01-22T19:38:00.000Z,21.36
2026-01-22T19:39:00.000Z,21.21
2026-01-22T19:40:00.000Z,21.05
2026-01-22T19:41:00.000Z,21.47
2026-01-22T19:42:00.000Z,21.64
2026-01-22T19:43:00.000Z,21.46
2026-01-22T19:44:00.000Z,21.52
2026-01-22T19:45:00.000Z,20.86
2026-01-22T19:46:00.000Z,21.37
2026-01-22T19:47:00.000Z,21.13
2026-01-22T19:48:00.000Z,21.61
2026-01-22T19:49:00.000Z,21.14
2026-01-22T19:50:00.000Z,20.84
2026-01-22T19:51:00.000Z,21.17
2026-01-22T19:52:00.000Z,21.22
2026-01-22T19:53:00.000Z,21.38
2026-01-22T19:54:00.000Z,21.61
2026-01-22T19:55:00.000Z,20.92
2026-01-22T19:56:00.000Z,20.67
2026-01-22T19:57:00.000Z,21.43
2026-01-22T19:58:00.000Z,20.64
2026-01-22T19:59:00.000Z,20.85
2026-01-22T20:00:00.000Z,21.11
2026-01-22T20:01:00.000Z,20.77
2026-01-22T20:02:00.000Z,21.36
2026-01-22T20:03:00.000Z,21.00
2026-01-22T20:04:00.000Z,20.88
2026-01-22T20:05:00.000Z,21.07
2026-01-22T20:06:00.000Z,20.73
2026-01-22T20:07:00.000Z,21.01
2026-01-22T20:08:00.000Z,20.53
2026-01-22T20:09:00.000Z,20.68
2026-01-22T20:10:00.000Z,21.55
2026-01-22T20:11:00.000Z,21.53
2026-01-22T20:12:00.000Z,20.85
2026-01-22T20:13:00.000Z,20.52
2026-01-22T20:14:00.000Z,20.50
2026-01-22T20:15:00.000Z,20.43
2026-01-22T20:16:00.000Z,21.53
2026-01-22T20:17:00.000Z,20.62
2026-01-22T20:18:00.000Z,21.31
2026-01-22T20:19:00.000Z,20.35
2026-01-22T20:20:00.000Z,21.26
2026-01-22T20:21:00.000Z,20.66
2026-01-22T20:22:00.000Z,20.91
2026-01-22T20:23:00.000Z,20.72
2026-01-22T20:24:00.000Z,21.42
2026-01-22T20:25:00.000Z,20.50
2026-01-22T20:26:00.000Z,21.47
2026-01-22T20:27:00.000Z,21.14
2026-01-22T20:28:00.000Z,20.38
2026-01-22T20:29:00.000Z,20.30
2026-01-22T20:30:00.000Z,20.71
2026-01-22T20:31:00.000Z,20.66
2026-01-22T20:32:00.000Z,20.54
2026-01-22T20:33:00.000Z,20.79
2026-01-22T20:34:00.000Z,20.81
2026-01-22T20:35:00.000Z,21.01
2026-01-22T20:36:00.000Z,21.08
2026-01-22T20:37:00.000Z,20.81
2026-01-22T20:38:00.000Z,20.42
2026-01-22T20:39:00.000Z,21.07
2026-01-22T20:40:00.000Z,20.73
2026-01-22T20:41:00.000Z,21.27
2026-01-22T20:42:00.000Z,20.33
2026-01-22T20:43:00.000Z,21.31
2026-01-22T20:44:00.000Z,21.15
2026-01-22T20:45:00.000Z,20.76
2026-01-22T20:46:00.000Z,20.21
2026-01-22T20:47:00.000Z,20.62
